Movie_ID,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross
160,A Beautiful Mind,2001,UA,135,Biography,8.2,72,Ron Howard,Russell Crowe,Ed Harris,Jennifer Connelly,Christopher Plummer,848920,"17,07,42,341"
161,Hera Pheri,2000,U,156,Action,8.2,78,Priyadarshan,Akshay Kumar,Sunil Shetty,Paresh Rawal,Tabu,57057,"6,80,34,751"
162,"Lock, Stock and Two Smoking Barrels",1998,A,107,Action,8.2,66,Guy Ritchie,Jason Flemyng,Dexter Fletcher,Nick Moran,Jason Statham,535216,"38,97,569"
163,L.A. Confidential,1997,A,138,Crime,8.2,90,Curtis Hanson,Kevin Spacey,Russell Crowe,Guy Pearce,Kim Basinger,531967,"6,46,16,940"
164,Eskiya,1996,U,128,Crime,8.2,78,Yavuz Turgul,Sener Sen,Ugur YÃ¼cel,Sermin HÃ¼rmeriÃ§,Yesim Salkim,64118,"6,80,34,751"
165,Heat,1995,A,170,Crime,8.2,76,Michael Mann,Al Pacino,Robert De Niro,Val Kilmer,Jon Voight,577113,"6,74,36,818"
166,Casino,1995,A,178,Crime,8.2,73,Martin Scorsese,Robert De Niro,Sharon Stone,Joe Pesci,James Woods,466276,"4,24,38,300"
167,Andaz Apna Apna,1994,U,160,Action,8.2,78,Rajkumar Santoshi,Aamir Khan,Salman Khan,Raveena Tandon,Karisma Kapoor,49300,"6,80,34,751"
168,Unforgiven,1992,A,130,Drama,8.2,85,Clint Eastwood,Clint Eastwood,Gene Hackman,Morgan Freeman,Richard Harris,375935,"10,11,57,447"
169,Indiana Jones and the Last Crusade,1989,U,127,Action,8.2,65,Steven Spielberg,Harrison Ford,Sean Connery,Alison Doody,Denholm Elliott,692366,"19,71,71,806"
170,Dom za vesanje,1988,R,142,Comedy,8.2,78,Emir Kusturica,Davor Dujmovic,Bora Todorovic,Ljubica Adzovic,Husnija Hasimovic,26402,"2,80,015"
171,Tonari no Totoro,1988,U,86,Animation,8.2,86,Hayao Miyazaki,Hitoshi Takagi,Noriko Hidaka,Chika Sakamoto,Shigesato Itoi,291180,"11,05,564"
172,Die Hard,1988,A,132,Action,8.2,72,John McTiernan,Bruce Willis,Alan Rickman,Bonnie Bedelia,Reginald VelJohnson,793164,"8,30,08,852"
173,Ran,1985,U,162,Action,8.2,96,Akira Kurosawa,Tatsuya Nakadai,Akira Terao,Jinpachi Nezu,Daisuke RyÃ»,112505,"41,35,750"
174,Raging Bull,1980,A,129,Biography,8.2,89,Martin Scorsese,Robert De Niro,Cathy Moriarty,Joe Pesci,Frank Vincent,321860,"2,33,83,987"
175,Stalker,1979,U,162,Drama,8.2,78,Andrei Tarkovsky,Alisa Freyndlikh,Aleksandr Kaydanovskiy,Anatoliy Solonitsyn,Nikolay Grinko,116945,"2,34,723"
176,HÃ¶stsonaten,1978,U,99,Drama,8.2,78,Ingmar Bergman,Ingrid Bergman,Liv Ullmann,Lena Nyman,Halvar BjÃ¶rk,26875,"6,80,34,751"
177,The Message,1976,PG,177,Biography,8.2,78,Moustapha Akkad,Anthony Quinn,Irene Papas,Michael Ansara,Johnny Sekka,43885,"6,80,34,751"
178,Sholay,1975,U,204,Action,8.2,78,Ramesh Sippy,Sanjeev Kumar,Dharmendra,Amitabh Bachchan,Amjad Khan,51284,"6,80,34,751"
179,Monty Python and the Holy Grail,1975,PG,91,Adventure,8.2,91,Terry Gilliam,Terry Jones,Graham Chapman,John Cleese,Eric Idle,500875,"12,29,197"
180,The Great Escape,1963,U,172,Adventure,8.2,86,John Sturges,Steve McQueen,James Garner,Richard Attenborough,Charles Bronson,224730,"1,21,00,000"
181,To Kill a Mockingbird,1962,U,129,Crime,8.2,88,Robert Mulligan,Gregory Peck,John Megna,Frank Overton,Rosemary Murphy,293811,"6,80,34,751"
182,YÃ´jinbÃ´,1961,U,110,Action,8.2,78,Akira Kurosawa,ToshirÃ´ Mifune,EijirÃ´ TÃ´no,Tatsuya Nakadai,YÃ´ko Tsukasa,111244,"6,80,34,751"
183,Judgment at Nuremberg,1961,A,179,Drama,8.2,60,Stanley Kramer,Spencer Tracy,Burt Lancaster,Richard Widmark,Marlene Dietrich,69458,"6,80,34,751"
184,Some Like It Hot,1959,U,121,Comedy,8.2,98,Billy Wilder,Marilyn Monroe,Tony Curtis,Jack Lemmon,George Raft,243943,"2,50,00,000"
185,SmultronstÃ¤llet,1957,U,91,Drama,8.2,88,Ingmar Bergman,Victor SjÃ¶strÃ¶m,Bibi Andersson,Ingrid Thulin,Gunnar BjÃ¶rnstrand,96381,"6,80,34,751"
186,Det sjunde inseglet,1957,A,96,Drama,8.2,88,Ingmar Bergman,Max von Sydow,Gunnar BjÃ¶rnstrand,Bengt Ekerot,Nils Poppe,164939,"6,80,34,751"
187,Du rififi chez les hommes,1955,U,118,Crime,8.2,97,Jules Dassin,Jean Servais,Carl MÃ¶hner,Robert Manuel,Janine Darcey,28810,"57,226"
188,Dial M for Murder,1954,A,105,Crime,8.2,75,Alfred Hitchcock,Ray Milland,Grace Kelly,Robert Cummings,John Williams,158335,"12,562"
189,TÃ´kyÃ´ monogatari,1953,U,136,Drama,8.2,78,YasujirÃ´ Ozu,ChishÃ» RyÃ»,Chieko Higashiyama,SÃ´ Yamamura,Setsuko Hara,53153,"6,80,34,751"
190,RashÃ´mon,1950,U,88,Crime,8.2,98,Akira Kurosawa,ToshirÃ´ Mifune,Machiko KyÃ´,Masayuki Mori,Takashi Shimura,152572,"96,568"
191,All About Eve,1950,Passed,138,Drama,8.2,98,Joseph L. Mankiewicz,Bette Davis,Anne Baxter,George Sanders,Celeste Holm,120539,"10,177"
192,The Treasure of the Sierra Madre,1948,Passed,126,Adventure,8.2,98,John Huston,Humphrey Bogart,Walter Huston,Tim Holt,Bruce Bennett,114304,"50,14,000"
193,To Be or Not to Be,1942,Passed,99,Comedy,8.2,86,Ernst Lubitsch,Carole Lombard,Jack Benny,Robert Stack,Felix Bressart,29915,"6,80,34,751"
194,The Gold Rush,1925,Passed,95,Adventure,8.2,78,Charles Chaplin,Charles Chaplin,Mack Swain,Tom Murray,Henry Bergman,101053,"54,50,000"
195,Sherlock Jr.,1924,Passed,45,Action,8.2,78,Buster Keaton,Buster Keaton,Kathryn McGuire,Joe Keaton,Erwin Connelly,41985,"9,77,375"
196,Portrait de la jeune fille en feu,2019,R,122,Drama,8.1,95,CÃ©line Sciamma,NoÃ©mie Merlant,AdÃ¨le Haenel,LuÃ na Bajrami,Valeria Golino,63134,"37,59,854"
197,Pink,2016,UA,136,Drama,8.1,78,Aniruddha Roy Chowdhury,Taapsee Pannu,Amitabh Bachchan,Kirti Kulhari,Andrea Tariang,39216,"12,41,223"
198,Koe no katachi,2016,U,130,Animation,8.1,78,Naoko Yamada,Miyu Irino,Saori Hayami,Aoi YÃ»ki,KenshÃ´ Ono,47708,"6,80,34,751"
199,Contratiempo,2016,TV-MA,106,Crime,8.1,78,Oriol Paulo,Mario Casas,Ana Wagener,Jose Coronado,BÃ¡rbara Lennie,141516,"6,80,34,751"
200,Ah-ga-ssi,2016,A,145,Drama,8.1,84,Chan-wook Park,Kim Min-hee,Jung-woo Ha,Cho Jin-woong,Moon So-Ri,113649,"20,06,788"
201,Mommy,2014,R,139,Drama,8.1,74,Xavier Dolan,Anne Dorval,Antoine Olivier Pilon,Suzanne ClÃ©ment,Patrick Huard,50700,"34,92,754"
202,Haider,2014,UA,160,Action,8.1,78,Vishal Bhardwaj,Shahid Kapoor,Tabu,Shraddha Kapoor,Kay Kay Menon,50445,"9,01,610"
203,Logan,2017,A,137,Action,8.1,77,James Mangold,Hugh Jackman,Patrick Stewart,Dafne Keen,Boyd Holbrook,647884,"22,62,77,068"
204,Room,2015,R,118,Drama,8.1,86,Lenny Abrahamson,Brie Larson,Jacob Tremblay,Sean Bridgers,Wendy Crewson,371538,"1,46,77,674"
205,Relatos salvajes,2014,R,122,Comedy,8.1,77,DamiÃ¡n Szifron,DarÃ­o Grandinetti,MarÃ­a Marull,MÃ³nica Villa,Diego Starosta,177059,"31,07,072"
206,Soul,2020,U,100,Animation,8.1,83,Pete Docter,Kemp Powers,Jamie Foxx,Tina Fey,Graham Norton,159171,"6,80,34,751"
207,Kis Uykusu,2014,U,196,Drama,8.1,88,Nuri Bilge Ceylan,Haluk Bilginer,Melisa SÃ¶zen,Demet Akbag,Ayberk Pekcan,46547,"1,65,520"
208,PK,2014,UA,153,Comedy,8.1,78,Rajkumar Hirani,Aamir Khan,Anushka Sharma,Sanjay Dutt,Boman Irani,163061,"1,06,16,104"
209,OMG: Oh My God!,2012,U,125,Comedy,8.1,78,Umesh Shukla,Paresh Rawal,Akshay Kumar,Mithun Chakraborty,Mahesh Manjrekar,51739,"9,23,221"
210,The Grand Budapest Hotel,2014,UA,99,Adventure,8.1,88,Wes Anderson,Ralph Fiennes,F. Murray Abraham,Mathieu Amalric,Adrien Brody,707630,"5,91,00,318"
211,Gone Girl,2014,A,149,Drama,8.1,79,David Fincher,Ben Affleck,Rosamund Pike,Neil Patrick Harris,Tyler Perry,859695,"16,77,67,189"
212,Ã”kami kodomo no Ame to Yuki,2012,U,117,Animation,8.1,71,Mamoru Hosoda,Aoi Miyazaki,Takao Osawa,Haru Kuroki,Yukito Nishii,38803,"6,80,34,751"
213,Hacksaw Ridge,2016,A,139,Biography,8.1,71,Mel Gibson,Andrew Garfield,Sam Worthington,Luke Bracey,Teresa Palmer,435928,"6,72,09,615"
214,Inside Out,2015,U,95,Animation,8.1,94,Pete Docter,Ronnie Del Carmen,Amy Poehler,Bill Hader,Lewis Black,616228,"35,64,61,711"
215,Barfi!,2012,U,151,Comedy,8.1,78,Anurag Basu,Ranbir Kapoor,Priyanka Chopra,Ileana D'Cruz,Saurabh Shukla,75721,"28,04,874"
216,12 Years a Slave,2013,A,134,Biography,8.1,96,Steve McQueen,Chiwetel Ejiofor,Michael Kenneth Williams,Michael Fassbender,Brad Pitt,640533,"5,66,71,993"
217,Rush,2013,UA,123,Action,8.1,74,Ron Howard,Daniel BrÃ¼hl,Chris Hemsworth,Olivia Wilde,Alexandra Maria Lara,432811,"2,69,47,624"
218,Ford v Ferrari,2019,UA,152,Action,8.1,81,James Mangold,Matt Damon,Christian Bale,Jon Bernthal,Caitriona Balfe,291289,"11,76,24,028"
219,Spotlight,2015,A,129,Biography,8.1,93,Tom McCarthy,Mark Ruffalo,Michael Keaton,Rachel McAdams,Liev Schreiber,420316,"4,50,55,776"
220,Song of the Sea,2014,PG,93,Animation,8.1,85,Tomm Moore,David Rawle,Brendan Gleeson,Lisa Hannigan,Fionnula Flanagan,51679,"8,57,524"
221,Kahaani,2012,UA,122,Mystery,8.1,78,Sujoy Ghosh,Vidya Balan,Parambrata Chattopadhyay,Indraneil Sengupta,Nawazuddin Siddiqui,57806,"10,35,953"
222,Zindagi Na Milegi Dobara,2011,U,155,Comedy,8.1,78,Zoya Akhtar,Hrithik Roshan,Farhan Akhtar,Abhay Deol,Katrina Kaif,67927,"31,08,485"
223,Prisoners,2013,A,153,Crime,8.1,70,Denis Villeneuve,Hugh Jackman,Jake Gyllenhaal,Viola Davis,Melissa Leo,601149,"6,10,02,302"
224,Mad Max: Fury Road,2015,UA,120,Action,8.1,90,George Miller,Tom Hardy,Charlize Theron,Nicholas Hoult,ZoÃ« Kravitz,882316,"15,40,58,340"
225,A Wednesday,2008,UA,104,Action,8.1,78,Neeraj Pandey,Anupam Kher,Naseeruddin Shah,Jimmy Sheirgill,Aamir Bashir,73891,"6,80,34,751"
226,Gran Torino,2008,R,116,Drama,8.1,72,Clint Eastwood,Clint Eastwood,Bee Vang,Christopher Carley,Ahney Her,720450,"14,80,95,302"
227,Harry Potter and the Deathly Hallows: Part 2,2011,UA,130,Adventure,8.1,85,David Yates,Daniel Radcliffe,Emma Watson,Rupert Grint,Michael Gambon,764493,"38,10,11,219"
228,Okuribito,2008,PG-13,130,Drama,8.1,68,YÃ´jirÃ´ Takita,Masahiro Motoki,RyÃ´ko Hirosue,Tsutomu Yamazaki,Kazuko Yoshiyuki,48582,"14,98,210"
229,Hachi: A Dog's Tale,2009,G,93,Biography,8.1,78,Lasse HallstrÃ¶m,Richard Gere,Joan Allen,Cary-Hiroyuki Tagawa,Sarah Roemer,253575,"6,80,34,751"
230,Mary and Max,2009,U,92,Animation,8.1,78,Adam Elliot,Toni Collette,Philip Seymour Hoffman,Eric Bana,Barry Humphries,164462,"6,80,34,751"
231,How to Train Your Dragon,2010,U,98,Animation,8.1,75,Dean DeBlois,Chris Sanders,Jay Baruchel,Gerard Butler,Christopher Mintz-Plasse,666773,"21,75,81,231"
232,Into the Wild,2007,R,148,Adventure,8.1,73,Sean Penn,Emile Hirsch,Vince Vaughn,Catherine Keener,Marcia Gay Harden,572921,"1,83,54,356"
233,No Country for Old Men,2007,R,122,Crime,8.1,91,Ethan Coen,Joel Coen,Tommy Lee Jones,Javier Bardem,Josh Brolin,856916,"7,42,83,625"
234,Lage Raho Munna Bhai,2006,U,144,Comedy,8.1,78,Rajkumar Hirani,Sanjay Dutt,Arshad Warsi,Vidya Balan,Boman Irani,43137,"22,17,561"
235,Million Dollar Baby,2004,UA,132,Drama,8.1,86,Clint Eastwood,Hilary Swank,Clint Eastwood,Morgan Freeman,Jay Baruchel,635975,"10,04,92,203"
236,Hotel Rwanda,2004,PG-13,121,Biography,8.1,79,Terry George,Don Cheadle,Sophie Okonedo,Joaquin Phoenix,Xolani Mali,334320,"2,35,30,892"
237,Taegukgi hwinalrimyeo,2004,R,140,Action,8.1,64,Je-kyu Kang,Jang Dong-Gun,Won Bin,Eun-ju Lee,Hyeong-jin Kong,37820,"11,11,061"
238,Before Sunset,2004,R,80,Drama,8.1,90,Richard Linklater,Ethan Hawke,Julie Delpy,Vernon Dobtcheff,Louise Lemoine TorrÃ¨s,236311,"58,20,649"
239,Munna Bhai M.B.B.S.,2003,U,156,Comedy,8.1,78,Rajkumar Hirani,Sanjay Dutt,Arshad Warsi,Gracy Singh,Sunil Dutt,73992,"6,80,34,751"
240,Salinui chueok,2003,UA,131,Crime,8.1,82,Bong Joon Ho,Kang-ho Song,Kim Sang-kyung,Roe-ha Kim,Jae-ho Song,139558,"14,131"
241,Dil Chahta Hai,2001,Unrated,183,Comedy,8.1,78,Farhan Akhtar,Aamir Khan,Saif Ali Khan,Akshaye Khanna,Preity Zinta,66803,"3,00,000"
242,Kill Bill: Vol. 1,2003,R,111,Action,8.1,69,Quentin Tarantino,Uma Thurman,David Carradine,Daryl Hannah,Michael Madsen,1000639,"7,00,99,045"
243,Finding Nemo,2003,U,100,Animation,8.1,90,Andrew Stanton,Lee Unkrich,Albert Brooks,Ellen DeGeneres,Alexander Gould,949565,"38,08,43,261"
244,Catch Me If You Can,2002,A,141,Biography,8.1,75,Steven Spielberg,Leonardo DiCaprio,Tom Hanks,Christopher Walken,Martin Sheen,832846,"16,46,15,351"
245,Amores perros,2000,A,154,Drama,8.1,83,Alejandro G. IÃ±Ã¡rritu,Emilio EchevarrÃ­a,Gael GarcÃ­a Bernal,Goya Toledo,Ãlvaro Guerrero,223741,"53,83,834"
246,"Monsters, Inc.",2001,U,92,Animation,8.1,79,Pete Docter,David Silverman,Lee Unkrich,Billy Crystal,John Goodman,815505,"28,99,16,256"
247,"Shin seiki Evangelion GekijÃ´-ban: Air/Magokoro wo, kimi ni",1997,UA,87,Animation,8.1,78,Hideaki Anno,Kazuya Tsurumaki,Megumi Ogata,Megumi Hayashibara,YÃ»ko Miyamura,38847,"6,80,34,751"
248,Lagaan: Once Upon a Time in India,2001,U,224,Adventure,8.1,84,Ashutosh Gowariker,Aamir Khan,Raghuvir Yadav,Gracy Singh,Rachel Shelley,105036,"70,147"
249,The Sixth Sense,1999,A,107,Drama,8.1,64,M. Night Shyamalan,Bruce Willis,Haley Joel Osment,Toni Collette,Olivia Williams,911573,"29,35,06,292"
250,La leggenda del pianista sull'oceano,1998,U,169,Drama,8.1,58,Giuseppe Tornatore,Tim Roth,Pruitt Taylor Vince,MÃ©lanie Thierry,Bill Nunn,59020,"2,59,127"
251,The Truman Show,1998,U,103,Comedy,8.1,90,Peter Weir,Jim Carrey,Ed Harris,Laura Linney,Noah Emmerich,939631,"12,56,18,201"
252,"Crna macka, beli macor",1998,R,127,Comedy,8.1,73,Emir Kusturica,Bajram Severdzan,Srdjan 'Zika' Todorovic,Branka Katic,Florijan Ajdini,50862,"3,48,660"
253,The Big Lebowski,1998,R,117,Comedy,8.1,71,Joel Coen,Ethan Coen,Jeff Bridges,John Goodman,Julianne Moore,732620,"1,74,98,804"
254,Fa yeung nin wah,2000,U,98,Drama,8.1,85,Kar-Wai Wong,Tony Chiu-Wai Leung,Maggie Cheung,Ping Lam Siu,Tung Cho 'Joe' Cheung,124383,"27,34,044"
255,Trainspotting,1996,A,93,Drama,8.1,83,Danny Boyle,Ewan McGregor,Ewen Bremner,Jonny Lee Miller,Kevin McKidd,634716,"1,65,01,785"
256,Fargo,1996,A,98,Crime,8.1,85,Joel Coen,Ethan Coen,William H. Macy,Frances McDormand,Steve Buscemi,617444,"2,46,11,975"
257,Underground,1995,U,170,Comedy,8.1,78,Emir Kusturica,Predrag 'Miki' Manojlovic,Lazar Ristovski,Mirjana Jokovic,Slavko Stimac,55220,"1,71,082"
258,La haine,1995,UA,98,Crime,8.1,78,Mathieu Kassovitz,Vincent Cassel,Hubert KoundÃ©,SaÃ¯d Taghmaoui,Abdel Ahmed Ghili,150345,"3,09,811"
259,Dilwale Dulhania Le Jayenge,1995,U,189,Drama,8.1,78,Aditya Chopra,Shah Rukh Khan,Kajol,Amrish Puri,Farida Jalal,63516,"6,80,34,751"
260,Before Sunrise,1995,R,101,Drama,8.1,77,Richard Linklater,Ethan Hawke,Julie Delpy,Andrea Eckert,Hanno PÃ¶schl,272291,"55,35,405"
261,Trois couleurs: Rouge,1994,U,99,Drama,8.1,100,Krzysztof Kieslowski,IrÃ¨ne Jacob,Jean-Louis Trintignant,FrÃ©dÃ©rique Feder,Jean-Pierre Lorit,90729,"40,43,686"
262,Chung Hing sam lam,1994,U,102,Comedy,8.1,77,Kar-Wai Wong,Brigitte Lin,Takeshi Kaneshiro,Tony Chiu-Wai Leung,Faye Wong,63122,"6,00,200"
263,Jurassic Park,1993,UA,127,Action,8.1,68,Steven Spielberg,Sam Neill,Laura Dern,Jeff Goldblum,Richard Attenborough,867615,"40,24,53,882"
264,In the Name of the Father,1993,UA,133,Biography,8.1,84,Jim Sheridan,Daniel Day-Lewis,Pete Postlethwaite,Alison Crosbie,Philip King,156842,"2,50,10,410"
265,Ba wang bie ji,1993,R,171,Drama,8.1,78,Kaige Chen,Leslie Cheung,Fengyi Zhang,Gong Li,You Ge,25088,"52,16,888"
266,DÃ  hÃ³ng denglong gaogao guÃ ,1991,PG,125,Drama,8.1,78,Yimou Zhang,Gong Li,Jingwu Ma,Saifei He,Cuifen Cao,29662,"26,03,061"
267,Dead Poets Society,1989,U,128,Comedy,8.1,79,Peter Weir,Robin Williams,Robert Sean Leonard,Ethan Hawke,Josh Charles,425457,"9,58,60,116"
268,Stand by Me,1986,U,89,Adventure,8.1,75,Rob Reiner,Wil Wheaton,River Phoenix,Corey Feldman,Jerry O'Connell,363401,"5,22,87,414"
269,Platoon,1986,A,120,Drama,8.1,92,Oliver Stone,Charlie Sheen,Tom Berenger,Willem Dafoe,Keith David,381222,"13,85,30,565"
270,"Paris, Texas",1984,U,145,Drama,8.1,78,Wim Wenders,Harry Dean Stanton,Nastassja Kinski,Dean Stockwell,Aurore ClÃ©ment,91188,"21,81,987"
271,Kaze no tani no Naushika,1984,U,117,Animation,8.1,86,Hayao Miyazaki,Sumi Shimamoto,Mahito Tsujimura,Hisako KyÃ´da,GorÃ´ Naya,150924,"4,95,770"
272,The Thing,1982,A,109,Horror,8.1,57,John Carpenter,Kurt Russell,Wilford Brimley,Keith David,Richard Masur,371271,"1,37,82,838"
273,Pink Floyd: The Wall,1982,UA,95,Drama,8.1,47,Alan Parker,Bob Geldof,Christine Hargreaves,James Laurenson,Eleanor David,76081,"2,22,44,207"
274,Fitzcarraldo,1982,R,158,Adventure,8.1,78,Werner Herzog,Klaus Kinski,Claudia Cardinale,JosÃ© Lewgoy,Miguel Ãngel Fuentes,31595,"6,80,34,751"
275,Fanny och Alexander,1982,A,188,Drama,8.1,100,Ingmar Bergman,Bertil Guve,Pernilla Allwin,Kristina Adolphson,BÃ¶rje Ahlstedt,57784,"49,71,340"
276,Blade Runner,1982,UA,117,Action,8.1,84,Ridley Scott,Harrison Ford,Rutger Hauer,Sean Young,Edward James Olmos,693827,"3,28,68,943"
277,The Elephant Man,1980,UA,124,Biography,8.1,78,David Lynch,Anthony Hopkins,John Hurt,Anne Bancroft,John Gielgud,220078,"6,80,34,751"
278,Life of Brian,1979,R,94,Comedy,8.1,77,Terry Jones,Graham Chapman,John Cleese,Michael Palin,Terry Gilliam,367250,"2,00,45,115"
279,The Deer Hunter,1978,A,183,Drama,8.1,86,Michael Cimino,Robert De Niro,Christopher Walken,John Cazale,John Savage,311361,"4,89,79,328"
280,Rocky,1976,U,120,Drama,8.1,70,John G. Avildsen,Sylvester Stallone,Talia Shire,Burt Young,Carl Weathers,518546,"11,72,35,247"
281,Network,1976,UA,121,Drama,8.1,83,Sidney Lumet,Faye Dunaway,William Holden,Peter Finch,Robert Duvall,144911,"6,80,34,751"
282,Barry Lyndon,1975,PG,185,Adventure,8.1,89,Stanley Kubrick,Ryan O'Neal,Marisa Berenson,Patrick Magee,Hardy KrÃ¼ger,149843,"6,80,34,751"
283,Zerkalo,1975,G,107,Biography,8.1,78,Andrei Tarkovsky,Margarita Terekhova,Filipp Yankovskiy,Ignat Daniltsev,Oleg Yankovskiy,40081,"1,77,345"
284,Chinatown,1974,UA,130,Drama,8.1,92,Roman Polanski,Jack Nicholson,Faye Dunaway,John Huston,Perry Lopez,294230,"2,90,00,000"
285,Paper Moon,1973,U,102,Comedy,8.1,77,Peter Bogdanovich,Ryan O'Neal,Tatum O'Neal,Madeline Kahn,John Hillerman,42285,"3,09,33,743"
286,Viskningar och rop,1972,A,91,Drama,8.1,78,Ingmar Bergman,Harriet Andersson,Liv Ullmann,Kari Sylwan,Ingrid Thulin,30206,"17,42,348"
287,Solaris,1972,PG,167,Drama,8.1,90,Andrei Tarkovsky,Natalya Bondarchuk,Donatas Banionis,JÃ¼ri JÃ¤rvet,Vladislav Dvorzhetskiy,81021,"6,80,34,751"
288,Le samouraÃ¯,1967,GP,105,Crime,8.1,78,Jean-Pierre Melville,Alain Delon,FranÃ§ois PÃ©rier,Nathalie Delon,Cathy Rosier,45434,"39,481"
289,Cool Hand Luke,1967,A,127,Crime,8.1,92,Stuart Rosenberg,Paul Newman,George Kennedy,Strother Martin,J.D. Cannon,161984,"1,62,17,773"
290,Persona,1966,U,85,Drama,8.1,86,Ingmar Bergman,Bibi Andersson,Liv Ullmann,Margaretha Krook,Gunnar BjÃ¶rnstrand,103191,"6,80,34,751"
291,Andrei Rublev,1966,R,205,Biography,8.1,78,Andrei Tarkovsky,Anatoliy Solonitsyn,Ivan Lapikov,Nikolay Grinko,Nikolay Sergeev,46947,"1,02,021"
292,La battaglia di Algeri,1966,U,121,Drama,8.1,96,Gillo Pontecorvo,Brahim Hadjadj,Jean Martin,Yacef Saadi,Samia Kerbash,53089,"55,908"
293,El Ã¡ngel exterminador,1962,U,95,Drama,8.1,78,Luis BuÃ±uel,Silvia Pinal,Jacqueline Andere,Enrique Rambal,JosÃ© Baviera,29682,"6,80,34,751"
294,What Ever Happened to Baby Jane?,1962,Passed,134,Drama,8.1,75,Robert Aldrich,Bette Davis,Joan Crawford,Victor Buono,Wesley Addy,50058,"40,50,000"
295,Sanjuro,1962,U,96,Action,8.1,78,Akira Kurosawa,ToshirÃ´ Mifune,Tatsuya Nakadai,Keiju Kobayashi,YÃ»nosuke ItÃ´,33044,"6,80,34,751"
296,The Man Who Shot Liberty Valance,1962,U,123,Drama,8.1,94,John Ford,James Stewart,John Wayne,Vera Miles,Lee Marvin,68827,"6,80,34,751"
297,Ivanovo detstvo,1962,U,95,Drama,8.1,78,Andrei Tarkovsky,Eduard Abalov,Nikolay Burlyaev,Valentin Zubkov,Evgeniy Zharikov,31728,"6,80,34,751"
298,JungfrukÃ¤llan,1960,A,89,Drama,8.1,78,Ingmar Bergman,Max von Sydow,Birgitta Valberg,Gunnel Lindblom,Birgitta Pettersson,26697,"15,26,000"
299,Inherit the Wind,1960,Passed,128,Biography,8.1,75,Stanley Kramer,Spencer Tracy,Fredric March,Gene Kelly,Dick York,27254,"6,80,34,751"
300,Les quatre cents coups,1959,U,99,Crime,8.1,78,FranÃ§ois Truffaut,Jean-Pierre LÃ©aud,Albert RÃ©my,Claire Maurier,Guy Decomble,105291,"6,80,34,751"
301,Ben-Hur,1959,U,212,Adventure,8.1,90,William Wyler,Charlton Heston,Jack Hawkins,Stephen Boyd,Haya Harareet,219466,"7,47,00,000"
302,Kakushi-toride no san-akunin,1958,U,139,Adventure,8.1,78,Akira Kurosawa,ToshirÃ´ Mifune,Misa Uehara,Minoru Chiaki,Kamatari Fujiwara,34797,"6,80,34,751"
303,Le notti di Cabiria,1957,U,110,Drama,8.1,78,Federico Fellini,Giulietta Masina,FranÃ§ois PÃ©rier,Franca Marzi,Dorian Gray,42940,"7,52,045"
304,Kumonosu-jÃ´,1957,U,110,Drama,8.1,78,Akira Kurosawa,ToshirÃ´ Mifune,Minoru Chiaki,Isuzu Yamada,Takashi Shimura,46678,"6,80,34,751"
305,The Bridge on the River Kwai,1957,PG,161,Adventure,8.1,87,David Lean,William Holden,Alec Guinness,Jack Hawkins,Sessue Hayakawa,203463,"4,49,08,000"
306,On the Waterfront,1954,A,108,Crime,8.1,91,Elia Kazan,Marlon Brando,Karl Malden,Lee J. Cobb,Rod Steiger,142107,"96,00,000"
307,Le salaire de la peur,1953,U,131,Adventure,8.1,85,Henri-Georges Clouzot,Yves Montand,Charles Vanel,Peter van Eyck,Folco Lulli,54588,"6,80,34,751"
308,Ace in the Hole,1951,Approved,111,Drama,8.1,72,Billy Wilder,Kirk Douglas,Jan Sterling,Robert Arthur,Porter Hall,31568,"39,69,893"
309,White Heat,1949,U,114,Action,8.1,78,Raoul Walsh,James Cagney,Virginia Mayo,Edmond O'Brien,Margaret Wycherly,29807,"6,80,34,751"
310,The Third Man,1949,Approved,104,Film-Noir,8.1,97,Carol Reed,Orson Welles,Joseph Cotten,Alida Valli,Trevor Howard,158731,"4,49,191"
311,The Red Shoes,1948,U,135,Drama,8.1,78,Michael Powell,Emeric Pressburger,Anton Walbrook,Marius Goring,Moira Shearer,30935,"1,09,00,000"
312,The Shop Around the Corner,1940,U,99,Comedy,8.1,96,Ernst Lubitsch,Margaret Sullavan,James Stewart,Frank Morgan,Joseph Schildkraut,28450,"2,03,300"
313,Rebecca,1940,Approved,130,Drama,8.1,86,Alfred Hitchcock,Laurence Olivier,Joan Fontaine,George Sanders,Judith Anderson,123942,"43,60,000"
314,Mr. Smith Goes to Washington,1939,Passed,129,Comedy,8.1,73,Frank Capra,James Stewart,Jean Arthur,Claude Rains,Edward Arnold,107017,"96,00,000"
315,Gone with the Wind,1939,U,238,Drama,8.1,97,Victor Fleming,George Cukor,Sam Wood,Clark Gable,Vivien Leigh,290074,"19,86,76,459"
316,La Grande Illusion,1937,U,113,Drama,8.1,78,Jean Renoir,Jean Gabin,Dita Parlo,Pierre Fresnay,Erich von Stroheim,33829,"1,72,885"
317,It Happened One Night,1934,Approved,105,Comedy,8.1,87,Frank Capra,Clark Gable,Claudette Colbert,Walter Connolly,Roscoe Karns,94016,"43,60,000"
